52.05636880784332,4.266090455955546,Camera
51.618637573195116,4.881811487827219,Camera
52.167544989480788,4.464479718272109,Camera
51.574318108765404,5.096983852916741,Camera
53.144858213041061,7.064101821914146,Camera
51.191939942879308,5.993933365323396,Camera
51.558783328079372,5.086693700481136,Camera
51.557782493251132,5.089595891916185,Camera
51.920237621229113,4.489507798565968,Camera
51.931757277231299,4.466543439754739,Camera
51.921140067427054,5.007979278491758,Camera
51.949282620073753,5.050563275223944,Camera
51.830973580119334,4.967912381637761,Camera
51.851986779935729,4.98117028355579,Camera
51.461476129684904,5.563135651156203,Camera
52.080582326333769,4.761508793665636,Camera
52.088891826439117,4.739625340123466,Camera
52.0806874327223,4.761596372500376,Camera
52.080616780326238,4.761294195000832,Camera
52.081603762440658,4.80447387035737,Camera
52.089033966616547,4.739139578238747,Camera
52.078818372849234,4.812226039156879,Camera
52.169331429983473,4.504360543890546,Camera
52.167421804575206,4.484103610409452,Camera
52.169332770058872,4.504246526416213,Camera
53.15469119895328,7.053940811577174,Camera
53.129227293395459,7.049874960346822,Camera
53.321269728012176,6.916696807994086,Camera
51.7001335101899,5.163476948765143,Camera
51.699222054611845,5.165709567569518,Camera
52.142393405026738,4.702762188768908,Camera
52.143121115646565,4.702117540373693,Camera
52.165511250952122,4.710342354653041,Camera
52.156192566617655,4.455422500654869,Camera
52.14295745938648,4.70200789771604,Camera
52.143529443480439,4.701581019106563,Camera
52.165651042342944,4.709839211355363,Camera
52.156375068170348,4.455562519640472,Camera
52.156254462776793,4.455338509070971,Camera
51.851702763377496,4.732199363159586,Camera
51.841282144643522,4.713899909500291,Camera
52.004217383046758,4.741589712818011,Camera
52.003791112868328,4.741189118498945,Camera
52.004801370756816,4.722152270334292,Camera
51.187961064397726,5.99277591289775,Camera
51.197317977044221,5.985351979957011,Camera
51.192474642287756,5.993479031778936,Camera
51.188122639730771,5.991776879845897,Camera
51.187435376975294,5.99320737159727,Camera
51.197068649101773,5.985453368546931,Camera
